Title,Recommended Title,Similarity Score
"As Microsoft US's AI chatbot turns racist troll, Japan's won't shut up about anime and hay fever","Zo, Microsoft's latest attempt at a chatbot, is ready to converse on Kik app",0.2589016631526498
"As Microsoft US's AI chatbot turns racist troll, Japan's won't shut up about anime and hay fever","So your AI bot went haywire, should you care?",0.21803105452513918
"As Microsoft US's AI chatbot turns racist troll, Japan's won't shut up about anime and hay fever",Facebook Messenger's David Marcus on the rocky rollout of bots,0.2178229938897904
"As Microsoft US's AI chatbot turns racist troll, Japan's won't shut up about anime and hay fever",Clippy's Back: The Future of Microsoft Is Chatbots,0.1728837576784606
"As Microsoft US's AI chatbot turns racist troll, Japan's won't shut up about anime and hay fever",Microsoft's new AI tools help developers build smart apps and bots,0.15567009480155983
Linux at 25: Q&A With Linus Torvalds,Linus Torvalds: The mind behind Linux,0.26231436807984493
Linux at 25: Q&A With Linus Torvalds,Linus Torvalds: The mind behind Linux,0.26231436807984493
Linux at 25: Q&A With Linus Torvalds,The Best Linux Distros of 2016,0.25711671952338594
Linux at 25: Q&A With Linus Torvalds,Bring Linux apps to the Mac Desktop with Docker,0.12620273882958347
Linux at 25: Q&A With Linus Torvalds,Visual C++ for Linux Development,0.12174960303914667
DARPA Wants to Give Radio Waves AI to Stretch Bandwidth,Five things to include in your digital transformation playbook,0.1032079356707918
DARPA Wants to Give Radio Waves AI to Stretch Bandwidth,"NASA's Space Robotics Challenge: The Tasks, the Prizes, and How to Participate",0.09124835316331865
DARPA Wants to Give Radio Waves AI to Stretch Bandwidth,Arduino clone is as small as an AA battery,0.09121075446120114
DARPA Wants to Give Radio Waves AI to Stretch Bandwidth,Deep Learning AI for NASA Powers Earth Robots,0.08529925170473733
DARPA Wants to Give Radio Waves AI to Stretch Bandwidth,Better Exposed Filters ,0.07207645170035343
"So your AI bot went haywire, should you care?","As Microsoft US's AI chatbot turns racist troll, Japan's won't shut up about anime and hay fever",0.21803105452513918
"So your AI bot went haywire, should you care?","Zo, Microsoft's latest attempt at a chatbot, is ready to converse on Kik app",0.19411912699138276
"So your AI bot went haywire, should you care?",Deep learning will be huge - and here's who will dominate it,0.15701752809830796
"So your AI bot went haywire, should you care?",Facebook Messenger's David Marcus on the rocky rollout of bots,0.15092708491018697
"So your AI bot went haywire, should you care?",Machine learning is a poor fit for most businesses,0.1469262121565044
Machine Learning as a Service: How Data Science Is Hitting the Masses,TPOT: A Python tool for automating data science,0.25302208955999467
Machine Learning as a Service: How Data Science Is Hitting the Masses,Machine learning is a poor fit for most businesses,0.2501053906718898
Machine Learning as a Service: How Data Science Is Hitting the Masses,Key trends in machine learning and AI,0.2361538654521619
Machine Learning as a Service: How Data Science Is Hitting the Masses,"Google Cloud Machine Learning family grows with new API, editions and pricing",0.23611686854727046
Machine Learning as a Service: How Data Science Is Hitting the Masses,Google's Cloud Machine Learning service is now in public beta,0.23538062293658477
Innovate Finance Allows Bitfury to Join With Bitcoin,Growing Global Electricity Consumption Is Not Just Bitcoin's Fault,0.2041264869773778
Innovate Finance Allows Bitfury to Join With Bitcoin,Banks Need To Collaborate With Bitcoin and Fintech Developers,0.1172719778550838
Innovate Finance Allows Bitfury to Join With Bitcoin,Infographic Dutch Fintech Scene - HollandFintech.com,0.10311180296569913
Innovate Finance Allows Bitfury to Join With Bitcoin,Bitcoin Future: When GBPcoin of Branson Wins Over USDcoin of Trump,0.10184085507095088
Innovate Finance Allows Bitfury to Join With Bitcoin,So you want to sell to banks?,0.08884871884938728
Blockstream Among 10 New Firms to Join Hyperledger Blockchain Project - CoinDesk,"IBM Wants to ""Evolve the Internet"" With Blockchain Technology",0.24984079004602966
Blockstream Among 10 New Firms to Join Hyperledger Blockchain Project - CoinDesk,Blockchain won't kill banks: Bitcoin pioneer,0.15516972701085163
Blockstream Among 10 New Firms to Join Hyperledger Blockchain Project - CoinDesk,Open Source Giant Red Hat Launches First Blockchain Initiative - CoinDesk,0.14576805037344037
Blockstream Among 10 New Firms to Join Hyperledger Blockchain Project - CoinDesk,Blockchain Huge Potential For The Insurance Industry,0.14496891025706202
Blockstream Among 10 New Firms to Join Hyperledger Blockchain Project - CoinDesk,Venture Capitalists Inject Nearly Half a Billion in Bitcoin,0.1445325518904758
The economic essentials of digital strategy,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,0.08207376546601988
The economic essentials of digital strategy,3 Big Blockchain Ideas MIT is Working on Right Now - CoinDesk,0.06459221510888528
The economic essentials of digital strategy,State of the Digital Nation 2016,0.06361492407245999
The economic essentials of digital strategy,Segment helps businesses integrate third-party sources into their data pipelines,0.06303905934500584
The economic essentials of digital strategy,Where is the bank's digital vision? - Chris Skinner's blog,0.06272022084037812
The incestuous relations among containers orchestration tools,Containers - Clean up your House,0.13073341267187202
The incestuous relations among containers orchestration tools,Hotpatching a C Function on x86,0.10788063661491196
The incestuous relations among containers orchestration tools,Chrome extension brings Medium's best feature to the whole Web,0.09992537451519558
The incestuous relations among containers orchestration tools,Apple makes it easier to for developers to upload app screenshots via iTunes Connect,0.09759460579611808
The incestuous relations among containers orchestration tools,Production Ready Jenkins 2.0 in Two Steps with Docker,0.09261877661876709
​Microsoft and Canonical partner to bring Ubuntu to Windows 10 | ZDNet,How to Install and Use the Linux Bash Shell on Windows 10,0.5110251332438172
​Microsoft and Canonical partner to bring Ubuntu to Windows 10 | ZDNet,Bash on Ubuntu on Windows - Download Now!,0.43134860932487457
​Microsoft and Canonical partner to bring Ubuntu to Windows 10 | ZDNet,Developers can run Bash Shell and user-mode Ubuntu Linux binaries on Windows 10,0.3982908340162635
​Microsoft and Canonical partner to bring Ubuntu to Windows 10 | ZDNet,Windows Subsystem for Linux Overview,0.3499239287579625
​Microsoft and Canonical partner to bring Ubuntu to Windows 10 | ZDNet,How to use Windows 10's Task View and virtual desktops,0.29632790585179497
Behind Facebook Messenger's plan to be an app platform,How Facebook's Big Bet On Chatbots Might Remake The UX Of The Web,0.1298964615593782
Behind Facebook Messenger's plan to be an app platform,Mobile UX Design: The Right Ways to Ask Users for Permissions - UX Planet,0.12256556455961778
Behind Facebook Messenger's plan to be an app platform,Mobile UX Design: The Right Ways to Ask Users for Permissions - UX Planet,0.12256556455961778
Behind Facebook Messenger's plan to be an app platform,Mobile UX Design: The Right Ways to Ask Users for Permissions - UX Planet,0.12256556455961778
Behind Facebook Messenger's plan to be an app platform,In defense of the Uber-ization of everything,0.11895882514656549
Google's Schmidt Says Computers Not a Threat to Humans or Jobs,Google's Cloud Investments are Finally Starting to Pay Off,0.14491359342696158
Google's Schmidt Says Computers Not a Threat to Humans or Jobs,4K movies come to the Google Play Movies & TV app,0.1124181245621958
Google's Schmidt Says Computers Not a Threat to Humans or Jobs,Microsoft's CEO Explores How Humans and A.I. Can Solve Society's Challenges-Together,0.09839701012244584
Google's Schmidt Says Computers Not a Threat to Humans or Jobs,Google's artificial intelligence is going in the wrong direction,0.09234008481250872
Google's Schmidt Says Computers Not a Threat to Humans or Jobs,A tougher Turing Test shows that computers still have virtually no common sense,0.09121482792238128
LukeW | Obvious Always Wins,Perfect Menu for Mobile Apps - UX Planet,0.28105710158596736
LukeW | Obvious Always Wins,Why and How to Avoid Hamburger Menus - Louie A. - Mobile UX Design,0.14449531146017464
LukeW | Obvious Always Wins,"Google tests a more personalized version of its virtual assistant, Google Now",0.12123410227812018
LukeW | Obvious Always Wins,The End Of Apps As We Know Them - Inside Intercom,0.09783697307621411
LukeW | Obvious Always Wins,Google is testing a new Material Design layout for desktop searches,0.08085305017096667
"Facebook's New Mobile Test Framework Births Bottom Tab Bar Navigation Redesign For iOS 5, 6, & 7",Facebook adds Windows 10 UWP support for making React Native-based apps,0.20119556702277078
"Facebook's New Mobile Test Framework Births Bottom Tab Bar Navigation Redesign For iOS 5, 6, & 7",Facebook says its new AI is almost as good as humans at understanding context,0.18127474590369405
"Facebook's New Mobile Test Framework Births Bottom Tab Bar Navigation Redesign For iOS 5, 6, & 7",WhatsApp just released desktop apps for Mac and Windows,0.16710594240164756
"Facebook's New Mobile Test Framework Births Bottom Tab Bar Navigation Redesign For iOS 5, 6, & 7",Facebook at Work pushed to 'later this year',0.16463222158014706
"Facebook's New Mobile Test Framework Births Bottom Tab Bar Navigation Redesign For iOS 5, 6, & 7",How to build cross-platform mobile apps using nothing more than a JSON markup,0.1539268497937917
"Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope","Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope",0.9999999999999996
"Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope",Dilma regula Marco Civil e acaba com WhatsApp e Facebook grátis no celular,0.20406756022399433
"Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope",Gartner: em 2020 não haverá mais aplicativos,0.15609488011097228
"Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope",Cinco competências comportamentais para você ser um bom líder,0.15596197722936903
"Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope",Sons de animais na busca do Google | Google Discovery,0.15252238361979992
"Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope","Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope",0.9999999999999996
"Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope",Dilma regula Marco Civil e acaba com WhatsApp e Facebook grátis no celular,0.20406756022399433
"Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope",Gartner: em 2020 não haverá mais aplicativos,0.15609488011097228
"Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope",Cinco competências comportamentais para você ser um bom líder,0.15596197722936903
"Governo Dilma é desaprovado por 69% e aprovado por 10%, diz Ibope",Sons de animais na busca do Google | Google Discovery,0.15252238361979992
Why and How to Avoid Hamburger Menus - Louie A. - Mobile UX Design,Perfect Menu for Mobile Apps - UX Planet,0.26913363014317637
Why and How to Avoid Hamburger Menus - Louie A. - Mobile UX Design,LukeW | Obvious Always Wins,0.14449531146017464
Why and How to Avoid Hamburger Menus - Louie A. - Mobile UX Design,Design Patterns: Progressive Disclosure for Mobile Apps,0.12442972110133375
Why and How to Avoid Hamburger Menus - Louie A. - Mobile UX Design,Build Zappos like faceted navigation with ElasticSearch,0.10874731877551293
Why and How to Avoid Hamburger Menus - Louie A. - Mobile UX Design,The Skills You'll Need and the Salary You Can Expect as a Data Scientist,0.0949178527813551
How to Avoid Building Bad Products with Rapid Validation - Lean Startup Co.,The Gold Mine: A Novel of Lean Turnaround,0.16702532800853878
How to Avoid Building Bad Products with Rapid Validation - Lean Startup Co.,3. The case for Drupal and SaaS,0.13195953950059186
How to Avoid Building Bad Products with Rapid Validation - Lean Startup Co.,Platforms are the real powerhouses in Silicon Valley's business landscape,0.12822968542068616
How to Avoid Building Bad Products with Rapid Validation - Lean Startup Co.,Chatbots for work: Troops raises $2.6M to help you use Salesforce,0.12625377209656583
